date,MainDataset,Title,RunType,Site,classifier,cv,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__n_estimators,param_clf__random_state,param_clf__max_iter,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV,split0_test_PPV,split1_test_PPV,split2_test_PPV,split3_test_PPV,split4_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV,FeatureSet
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.018770599365234376,0.0009448600133949527,0.015994453430175783,0.0011378567249931187,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",15,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 15, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,1.0,0.8555555555555555,0.08810417515085392,12,0.5,0.9166666666666667,0.5,0.42857142857142855,1.0,0.6690476190476191,0.2390931468692037,12,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,1.0,0.36,0.44542114902640173,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,0.9380952380952381,0.0761904761904762,12,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.11815237998962402,0.025452418006143812,0.012905025482177734,0.002739816936219607,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",15,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 15, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,1.0,0.8555555555555555,0.08810417515085392,12,0.5,0.9166666666666667,0.5,0.42857142857142855,1.0,0.6690476190476191,0.2390931468692037,12,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,1.0,0.36,0.44542114902640173,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,0.9380952380952381,0.0761904761904762,12,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.018253183364868163,0.0034196108845794804,0.015162420272827149,0.0030576281800111698,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,1.0,0.8555555555555555,0.08810417515085392,12,0.5,0.9166666666666667,0.5,0.42857142857142855,1.0,0.6690476190476191,0.2390931468692037,12,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,1.0,0.36,0.44542114902640173,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,0.9380952380952381,0.0761904761904762,12,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.11172637939453126,0.025814660090846403,0.013163375854492187,0.003561872270846711,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,1.0,0.8555555555555555,0.08810417515085392,12,0.5,0.9166666666666667,0.5,0.42857142857142855,1.0,0.6690476190476191,0.2390931468692037,12,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,1.0,0.36,0.44542114902640173,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,1.0,0.9380952380952381,0.0761904761904762,12,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.4216370213557839,12,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.019664287567138672,0.0006597468500587065,0.01681375503540039,0.0005326923946776496,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",3,100,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.12235507965087891,0.021023748021894623,0.014247369766235352,0.003703379533959636,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",3,1000,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 3, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.018399906158447266,0.0013999441443991634,0.016304397583007814,0.0011259534986684538,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",6,100,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.1052095890045166,0.03338002233374473,0.014168834686279297,0.0034409428524182478,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",6,1000,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 6, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.017564678192138673,0.003165967005700982,0.014716815948486329,0.0028991709273110703,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",10,100,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
2024-04-27 23:43:52.440679,T81,T81_HoldoutVal,HoldoutVal_Site,LDN,XGBClassifier,5,0.11371068954467774,0.02630575449417204,0.013054084777832032,0.002785395856761797,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",10,1000,42,,1,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 1, 'clf__max_depth': 10, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.7777777777777778,0.875,0.875,0.75,0.875,0.8305555555555555,0.055137314559108905,32,0.5,0.9166666666666667,0.5,0.42857142857142855,0.9285714285714286,0.6547619047619048,0.22028635249943576,32,1.0,0.9166666666666667,1.0,0.8571428571428572,1.0,0.9547619047619047,0.05851526536878334,12,0.0,0.8,0.0,0.0,0.6666666666666666,0.29333333333333333,0.361724265766681,32,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,12,1.0,0.8333333333333334,1.0,0.8571428571428571,0.8571428571428571,0.9095238095238095,0.07438333024673005,32,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,0.7777777777777778,1.0,0.875,0.8571428571428571,1.0,0.9019841269841269,0.08646423827151908,11,0.0,0.6666666666666666,0.0,0.0,0.5,0.2333333333333333,0.29059326290271154,32,FS_T81_Boruta_T1000_itrr500_th100_topR5_MD5
